sample_no, STD_obs, Mean_age, log_posterior, log_posterior_transformed, stuck_counter, perturbation_coeff_0, perturbation_coeff_1, 
8336, 1.768118e-01, 3.256492e+00, -2.539351e+00, -2.539351e+00, 3.000000, 5.457979e-01, 4.636472e-01, 
8337, 1.880470e-01, 2.917101e+00, -2.105785e+00, -1.500948e+02, 12.000000, 5.457979e-01, 4.636472e-01, 
8338, 6.807038e-01, 2.226409e+00, -4.409088e+00, -4.409088e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8339, 4.276986e-02, 3.064843e+00, -2.452203e+00, -1.597932e+01, 19.000000, 5.457979e-01, 4.636472e-01, 
8340, 1.874631e-01, 3.139910e+00, -2.161526e+00, -1.022901e+01, 2.000000, 5.457979e-01, 4.636472e-01, 
8341, 3.958358e-01, 2.989966e+00, -2.784691e+00, -5.470585e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8342, 9.118541e-01, 3.612365e+00, -4.147662e+00, -4.147662e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
8343, 1.024760e+00, 3.896939e+00, -4.410476e+00, -4.410476e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8344, 1.768118e-01, 3.256492e+00, -2.539351e+00, -2.984625e+00, 3.000000, 5.457979e-01, 4.636472e-01, 
8345, 1.880470e-01, 2.917101e+00, -2.105785e+00, -3.103434e+00, 12.000000, 5.457979e-01, 4.636472e-01, 
8346, 4.333685e-01, 3.177209e+00, -2.919119e+00, -2.919119e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8347, 4.276986e-02, 3.064843e+00, -2.452203e+00, -1.046909e+02, 19.000000, 5.457979e-01, 4.636472e-01, 
8348, 1.874631e-01, 3.139910e+00, -2.161526e+00, -6.321188e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
8349, 7.150230e-01, 4.354769e+00, -4.235459e+00, -4.235459e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8350, 5.790732e-01, 2.231070e+00, -4.350220e+00, -4.350220e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
8351, 6.640984e-01, 3.584335e+00, -3.660879e+00, -3.660879e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8352, 1.768118e-01, 3.256492e+00, -2.539351e+00, -7.550699e+01, 3.000000, 5.457979e-01, 4.636472e-01, 
8353, 1.880470e-01, 2.917101e+00, -2.105785e+00, -2.506518e+01, 12.000000, 5.457979e-01, 4.636472e-01, 
8354, 4.794346e-01, 2.791541e+00, -3.159001e+00, -3.159001e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8355, 4.276986e-02, 3.064843e+00, -2.452203e+00, -8.698381e+02, 19.000000, 5.457979e-01, 4.636472e-01, 
8356, 1.874631e-01, 3.139910e+00, -2.161526e+00, -2.255085e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
8357, 2.445674e-01, 3.776932e+00, -4.545306e+00, -4.545306e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8358, 4.509966e-01, 3.749104e+00, -3.513231e+00, -3.513231e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
8359, 1.268346e+00, 4.670805e+00, -4.947995e+00, -4.947995e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8360, 1.768118e-01, 3.256492e+00, -2.539351e+00, -2.251203e+01, 3.000000, 5.457979e-01, 4.636472e-01, 
8361, 1.880470e-01, 2.917101e+00, -2.105785e+00, -5.252599e+01, 12.000000, 5.457979e-01, 4.636472e-01, 
8362, 3.981080e-01, 2.752976e+00, -2.983776e+00, -2.983776e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8363, 4.276986e-02, 3.064843e+00, -2.452203e+00, -2.622023e+01, 19.000000, 5.457979e-01, 4.636472e-01, 
8364, 1.874631e-01, 3.139910e+00, -2.161526e+00, -4.742128e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
8365, 1.537977e-01, 3.166683e+00, -2.208346e+00, -2.208346e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8366, 2.675889e-01, 2.724051e+00, -2.777812e+00, -2.777812e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
8367, 1.513280e+00, 3.090516e+00, -5.188305e+00, -5.188305e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8368, 1.768118e-01, 3.256492e+00, -2.539351e+00, -2.949953e+02, 3.000000, 5.457979e-01, 4.636472e-01, 
8369, 1.880470e-01, 2.917101e+00, -2.105785e+00, -1.614563e+01, 12.000000, 5.457979e-01, 4.636472e-01, 
8370, 6.162108e-01, 3.192963e+00, -3.424310e+00, -3.424310e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8371, 4.276986e-02, 3.064843e+00, -2.452203e+00, -2.425985e+01, 19.000000, 5.457979e-01, 4.636472e-01, 
8372, 1.874631e-01, 3.139910e+00, -2.161526e+00, -2.901658e+01, 2.000000, 5.457979e-01, 4.636472e-01, 
8373, 1.537977e-01, 3.166683e+00, -2.208346e+00, -2.652230e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8374, 2.675889e-01, 2.724051e+00, -2.777812e+00, -9.511599e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
8375, 1.606991e+00, 1.944749e+00, -5.934787e+00, -5.934787e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8376, 1.768118e-01, 3.256492e+00, -2.539351e+00, -1.881182e+01, 3.000000, 5.457979e-01, 4.636472e-01, 
8377, 1.880470e-01, 2.917101e+00, -2.105785e+00, -8.547064e+01, 12.000000, 5.457979e-01, 4.636472e-01, 
8378, 1.597175e+00, 3.634589e+00, -5.270895e+00, -5.270895e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8379, 4.276986e-02, 3.064843e+00, -2.452203e+00, -2.834603e+01, 19.000000, 5.457979e-01, 4.636472e-01, 
8380, 1.874631e-01, 3.139910e+00, -2.161526e+00, -3.891917e+01, 2.000000, 5.457979e-01, 4.636472e-01, 
8381, 1.537977e-01, 3.166683e+00, -2.208346e+00, -2.564901e+01, 0.000000, 5.457979e-01, 4.636472e-01, 
8382, 3.259445e-01, 3.062135e+00, -2.542623e+00, -2.542623e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
8383, 1.606991e+00, 1.944749e+00, -5.934787e+00, -7.872796e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8384, 2.109361e-01, 3.172851e+00, -2.279899e+00, -2.279899e+00, 3.000000, 5.457979e-01, 4.636472e-01, 
8385, 1.880470e-01, 2.917101e+00, -2.105785e+00, -5.721366e+00, 12.000000, 5.457979e-01, 4.636472e-01, 
8386, 1.597175e+00, 3.634589e+00, -5.270895e+00, -6.556098e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8387, 4.276986e-02, 3.064843e+00, -2.452203e+00, -1.532059e+03, 19.000000, 5.457979e-01, 4.636472e-01, 
8388, 1.874631e-01, 3.139910e+00, -2.161526e+00, -3.715453e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
8389, 2.556489e-01, 3.060001e+00, -2.290709e+00, -2.290709e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8390, 3.675924e-01, 3.436066e+00, -2.993899e+00, -2.993899e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
8391, 1.497930e+00, 1.758195e+00, -6.052246e+00, -6.052246e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8392, 2.109361e-01, 3.172851e+00, -2.279899e+00, -1.055891e+02, 3.000000, 5.457979e-01, 4.636472e-01, 
8393, 1.880470e-01, 2.917101e+00, -2.105785e+00, -4.789787e+00, 12.000000, 5.457979e-01, 4.636472e-01, 
8394, 2.557238e+00, 6.145312e+00, -6.528133e+00, -6.528133e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8395, 4.276986e-02, 3.064843e+00, -2.452203e+00, -1.463336e+03, 19.000000, 5.457979e-01, 4.636472e-01, 
8396, 1.327672e-01, 2.869373e+00, -2.168460e+00, -2.168460e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
8397, 2.556489e-01, 3.060001e+00, -2.290709e+00, -3.813414e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8398, 3.675924e-01, 3.436066e+00, -2.993899e+00, -5.066115e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
8399, 1.497930e+00, 1.758195e+00, -6.052246e+00, -7.239073e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8400, 2.109361e-01, 3.172851e+00, -2.279899e+00, -7.801648e+00, 3.000000, 5.457979e-01, 4.636472e-01, 
8401, 1.880470e-01, 2.917101e+00, -2.105785e+00, -2.977360e+00, 12.000000, 5.457979e-01, 4.636472e-01, 
8402, 2.557238e+00, 6.145312e+00, -6.528133e+00, -9.842261e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8403, 4.276986e-02, 3.064843e+00, -2.452203e+00, -5.836203e+02, 19.000000, 5.457979e-01, 4.636472e-01, 
8404, 1.327672e-01, 2.869373e+00, -2.168460e+00, -2.503544e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
8405, 2.556489e-01, 3.060001e+00, -2.290709e+00, -3.613338e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8406, 2.927552e-01, 2.476085e+00, -3.843171e+00, -3.843171e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
8407, 1.310445e+00, 1.654753e+00, -6.066235e+00, -6.066235e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8408, 2.109361e-01, 3.172851e+00, -2.279899e+00, -8.885658e+00, 3.000000, 5.457979e-01, 4.636472e-01, 
8409, 1.880470e-01, 2.917101e+00, -2.105785e+00, -2.402119e+01, 12.000000, 5.457979e-01, 4.636472e-01, 
8410, 1.640822e+00, 5.051007e+00, -5.464462e+00, -5.464462e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8411, 4.276986e-02, 3.064843e+00, -2.452203e+00, -6.281434e+02, 19.000000, 5.457979e-01, 4.636472e-01, 
8412, 1.327672e-01, 2.869373e+00, -2.168460e+00, -5.684625e+00, 2.000000, 5.457979e-01, 4.636472e-01, 
8413, 4.616551e-01, 3.219805e+00, -3.016461e+00, -3.016461e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8414, 2.927552e-01, 2.476085e+00, -3.843171e+00, -5.812364e+00, 1.000000, 5.457979e-01, 4.636472e-01, 
8415, 8.512021e-01, 2.414374e+00, -4.353562e+00, -4.353562e+00, 0.000000, 5.457979e-01, 4.636472e-01, 
8416, 2.109361e-01, 3.172851e+00, -2.279899e+00, -5.112653e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
8417, 1.880470e-01, 2.917101e+00, -2.105785e+00, -1.086186e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
8418, 1.861110e+00, 3.872801e+00, -5.626272e+00, -5.626272e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8419, 4.276986e-02, 3.064843e+00, -2.452203e+00, -4.060635e+01, 69.000000, 7.277306e-01, 6.181962e-01, 
8420, 1.327672e-01, 2.869373e+00, -2.168460e+00, -3.599947e+02, 6.000000, 7.277306e-01, 6.181962e-01, 
8421, 4.616551e-01, 3.219805e+00, -3.016461e+00, -1.580364e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
8422, 2.927552e-01, 2.476085e+00, -3.843171e+00, -1.550942e+01, 2.000000, 7.277306e-01, 6.181962e-01, 
8423, 1.997528e+00, 1.919367e+00, -6.410478e+00, -6.410478e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8424, 2.109361e-01, 3.172851e+00, -2.279899e+00, -6.260607e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8425, 1.253906e-01, 2.821906e+00, -2.522134e+00, -2.522134e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8426, 1.457665e+00, 9.789562e+00, -6.364403e+00, -6.364403e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8427, 4.276986e-02, 3.064843e+00, -2.452203e+00, -6.621842e+01, 69.000000, 7.277306e-01, 6.181962e-01, 
8428, 1.327672e-01, 2.869373e+00, -2.168460e+00, -7.295512e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
8429, 4.616551e-01, 3.219805e+00, -3.016461e+00, -3.335934e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8430, 2.927552e-01, 2.476085e+00, -3.843171e+00, -2.855976e+01, 2.000000, 7.277306e-01, 6.181962e-01, 
8431, 1.997528e+00, 1.919367e+00, -6.410478e+00, -6.987376e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8432, 2.109361e-01, 3.172851e+00, -2.279899e+00, -3.149504e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
8433, 1.253906e-01, 2.821906e+00, -2.522134e+00, -4.590194e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8434, 1.457665e+00, 9.789562e+00, -6.364403e+00, -7.998337e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8435, 4.276986e-02, 3.064843e+00, -2.452203e+00, -9.971397e+01, 69.000000, 7.277306e-01, 6.181962e-01, 
8436, 1.327672e-01, 2.869373e+00, -2.168460e+00, -7.282868e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
8437, 4.616551e-01, 3.219805e+00, -3.016461e+00, -1.755940e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8438, 7.459128e-01, 2.706629e+00, -3.883469e+00, -3.883469e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8439, 2.171595e+00, 2.454671e+00, -6.260763e+00, -6.260763e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8440, 2.109361e-01, 3.172851e+00, -2.279899e+00, -5.747336e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
8441, 1.253906e-01, 2.821906e+00, -2.522134e+00, -5.128455e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8442, 5.051406e+00, 3.911385e+00, -8.420295e+00, -8.420295e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8443, 4.276986e-02, 3.064843e+00, -2.452203e+00, -4.642995e+02, 69.000000, 7.277306e-01, 6.181962e-01, 
8444, 1.327672e-01, 2.869373e+00, -2.168460e+00, -3.726873e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
8445, 4.616551e-01, 3.219805e+00, -3.016461e+00, -1.191690e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8446, 7.459128e-01, 2.706629e+00, -3.883469e+00, -4.379911e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8447, 2.171595e+00, 2.454671e+00, -6.260763e+00, -9.779624e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8448, 2.109361e-01, 3.172851e+00, -2.279899e+00, -1.944864e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
8449, 1.253906e-01, 2.821906e+00, -2.522134e+00, -4.524909e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8450, 4.862414e+00, 3.020012e+00, -8.414408e+00, -8.414408e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8451, 4.276986e-02, 3.064843e+00, -2.452203e+00, -1.934314e+03, 69.000000, 7.277306e-01, 6.181962e-01, 
8452, 1.327672e-01, 2.869373e+00, -2.168460e+00, -2.308723e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
8453, 4.616551e-01, 3.219805e+00, -3.016461e+00, -1.155663e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8454, 7.459128e-01, 2.706629e+00, -3.883469e+00, -5.342821e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8455, 1.819789e+00, 1.598620e+00, -6.609159e+00, -6.609159e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8456, 2.109361e-01, 3.172851e+00, -2.279899e+00, -1.238346e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
8457, 3.587266e-01, 2.579431e+00, -3.288879e+00, -3.288879e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8458, 9.073009e+00, 9.733673e+00, -1.058225e+01, -1.058225e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8459, 4.276986e-02, 3.064843e+00, -2.452203e+00, -2.715998e+03, 69.000000, 7.277306e-01, 6.181962e-01, 
8460, 1.327672e-01, 2.869373e+00, -2.168460e+00, -3.272742e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
8461, 4.616551e-01, 3.219805e+00, -3.016461e+00, -7.552625e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8462, 7.459128e-01, 2.706629e+00, -3.883469e+00, -8.387926e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8463, 9.485172e-01, 1.536683e+00, -6.379613e+00, -6.379613e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8464, 2.109361e-01, 3.172851e+00, -2.279899e+00, -7.741618e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8465, 3.587266e-01, 2.579431e+00, -3.288879e+00, -6.225228e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8466, 2.522255e+00, 2.493564e+01, -8.348094e+00, -8.348094e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8467, 4.276986e-02, 3.064843e+00, -2.452203e+00, -1.733809e+01, 69.000000, 7.277306e-01, 6.181962e-01, 
8468, 1.327672e-01, 2.869373e+00, -2.168460e+00, -6.115750e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
8469, 4.616551e-01, 3.219805e+00, -3.016461e+00, -4.028452e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8470, 5.299879e-01, 3.180448e+00, -3.194102e+00, -3.194102e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8471, 8.147407e-01, 2.269450e+00, -4.485189e+00, -4.485189e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8472, 2.109361e-01, 3.172851e+00, -2.279899e+00, -7.254037e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8473, 3.587266e-01, 2.579431e+00, -3.288879e+00, -5.583062e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8474, 1.352533e+00, 7.130737e+00, -5.699284e+00, -5.699284e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8475, 4.276986e-02, 3.064843e+00, -2.452203e+00, -2.552112e+03, 69.000000, 7.277306e-01, 6.181962e-01, 
8476, 1.624359e-01, 2.849157e+00, -2.251102e+00, -2.251102e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
8477, 1.016194e+00, 2.937449e+00, -4.358708e+00, -4.358708e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8478, 5.299879e-01, 3.180448e+00, -3.194102e+00, -1.364320e+01, 2.000000, 7.277306e-01, 6.181962e-01, 
8479, 4.542788e-01, 2.931277e+00, -2.990949e+00, -2.990949e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8480, 2.109361e-01, 3.172851e+00, -2.279899e+00, -8.389367e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
8481, 3.587266e-01, 2.579431e+00, -3.288879e+00, -8.778156e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8482, 1.352533e+00, 7.130737e+00, -5.699284e+00, -6.970152e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8483, 4.276986e-02, 3.064843e+00, -2.452203e+00, -2.994588e+02, 69.000000, 7.277306e-01, 6.181962e-01, 
8484, 1.624359e-01, 2.849157e+00, -2.251102e+00, -5.725517e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
8485, 2.345271e-01, 3.376317e+00, -2.850115e+00, -2.850115e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8486, 5.299879e-01, 3.180448e+00, -3.194102e+00, -5.398001e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8487, 1.097541e+00, 2.407145e+00, -4.783713e+00, -4.783713e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8488, 2.109361e-01, 3.172851e+00, -2.279899e+00, -4.398078e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8489, 3.587266e-01, 2.579431e+00, -3.288879e+00, -2.350086e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8490, 1.049067e+00, 1.258721e+01, -7.732704e+00, -7.732704e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8491, 4.276986e-02, 3.064843e+00, -2.452203e+00, -3.274173e+00, 69.000000, 7.277306e-01, 6.181962e-01, 
8492, 1.624359e-01, 2.849157e+00, -2.251102e+00, -1.844371e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
8493, 2.345271e-01, 3.376317e+00, -2.850115e+00, -1.672121e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
8494, 2.623138e-01, 3.442862e+00, -3.003991e+00, -3.003991e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8495, 1.414611e+00, 2.671097e+00, -5.150029e+00, -5.150029e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8496, 2.109361e-01, 3.172851e+00, -2.279899e+00, -2.427813e+02, 1.000000, 7.277306e-01, 6.181962e-01, 
8497, 3.587266e-01, 2.579431e+00, -3.288879e+00, -1.181066e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8498, 1.907802e+00, 9.726787e+00, -6.477101e+00, -6.477101e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8499, 4.276986e-02, 3.064843e+00, -2.452203e+00, -1.876764e+03, 69.000000, 7.277306e-01, 6.181962e-01, 
8500, 1.624359e-01, 2.849157e+00, -2.251102e+00, -2.043939e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
8501, 2.345271e-01, 3.376317e+00, -2.850115e+00, -1.387392e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8502, 2.623138e-01, 3.442862e+00, -3.003991e+00, -5.179112e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8503, 1.521531e+00, 3.797240e+00, -5.165762e+00, -5.165762e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8504, 1.256732e-01, 3.199127e+00, -2.489330e+00, -2.489330e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8505, 3.587266e-01, 2.579431e+00, -3.288879e+00, -4.100231e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8506, 7.199212e+00, 3.862131e+00, -9.609532e+00, -9.609532e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8507, 4.276986e-02, 3.064843e+00, -2.452203e+00, -1.225621e+02, 69.000000, 7.277306e-01, 6.181962e-01, 
8508, 1.624359e-01, 2.849157e+00, -2.251102e+00, -8.937083e+02, 6.000000, 7.277306e-01, 6.181962e-01, 
8509, 2.345271e-01, 3.376317e+00, -2.850115e+00, -1.416339e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
8510, 2.623138e-01, 3.442862e+00, -3.003991e+00, -3.728937e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8511, 1.521531e+00, 3.797240e+00, -5.165762e+00, -8.593862e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8512, 1.256732e-01, 3.199127e+00, -2.489330e+00, -1.058536e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
8513, 3.587266e-01, 2.579431e+00, -3.288879e+00, -3.654927e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8514, 6.963425e+00, 8.382502e+00, -9.572041e+00, -9.572041e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8515, 4.276986e-02, 3.064843e+00, -2.452203e+00, -4.005235e+03, 69.000000, 7.277306e-01, 6.181962e-01, 
8516, 1.624359e-01, 2.849157e+00, -2.251102e+00, -1.993392e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
8517, 2.345271e-01, 3.376317e+00, -2.850115e+00, -1.065679e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8518, 3.057851e-01, 3.164468e+00, -2.526521e+00, -2.526521e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8519, 1.304571e+00, 3.259660e+00, -4.833796e+00, -4.833796e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8520, 1.256732e-01, 3.199127e+00, -2.489330e+00, -3.621261e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
8521, 3.587266e-01, 2.579431e+00, -3.288879e+00, -5.426304e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8522, 1.301001e+01, 7.142235e+00, -1.179087e+01, -1.179087e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8523, 4.276986e-02, 3.064843e+00, -2.452203e+00, -8.609637e+02, 69.000000, 7.277306e-01, 6.181962e-01, 
8524, 1.624359e-01, 2.849157e+00, -2.251102e+00, -1.246341e+02, 6.000000, 7.277306e-01, 6.181962e-01, 
8525, 2.345271e-01, 3.376317e+00, -2.850115e+00, -4.879167e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8526, 3.057851e-01, 3.164468e+00, -2.526521e+00, -7.278166e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8527, 1.304571e+00, 3.259660e+00, -4.833796e+00, -1.013363e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
8528, 1.256732e-01, 3.199127e+00, -2.489330e+00, -1.814061e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
8529, 3.587266e-01, 2.579431e+00, -3.288879e+00, -9.604212e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8530, 3.659932e+00, 3.263008e+00, -7.494787e+00, -7.494787e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8531, 4.276986e-02, 3.064843e+00, -2.452203e+00, -5.521972e+02, 69.000000, 7.277306e-01, 6.181962e-01, 
8532, 1.624359e-01, 2.849157e+00, -2.251102e+00, -2.761952e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
8533, 2.345271e-01, 3.376317e+00, -2.850115e+00, -1.329743e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8534, 3.057851e-01, 3.164468e+00, -2.526521e+00, -7.529029e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8535, 1.110594e+00, 8.512050e+00, -6.229789e+00, -6.229789e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8536, 1.256732e-01, 3.199127e+00, -2.489330e+00, -6.971977e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8537, 4.590283e-01, 4.004351e+00, -3.909186e+00, -3.909186e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8538, 1.983482e+00, 2.720879e+00, -5.931305e+00, -5.931305e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8539, 4.276986e-02, 3.064843e+00, -2.452203e+00, -1.286045e+02, 69.000000, 7.277306e-01, 6.181962e-01, 
8540, 1.624359e-01, 2.849157e+00, -2.251102e+00, -1.079161e+02, 6.000000, 7.277306e-01, 6.181962e-01, 
8541, 2.345271e-01, 3.376317e+00, -2.850115e+00, -7.336612e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8542, 3.057851e-01, 3.164468e+00, -2.526521e+00, -2.824678e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8543, 6.209923e-01, 2.087438e+00, -4.773453e+00, -4.773453e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8544, 1.256732e-01, 3.199127e+00, -2.489330e+00, -5.050384e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8545, 4.590283e-01, 4.004351e+00, -3.909186e+00, -4.341449e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8546, 2.289668e+00, 3.983919e+00, -6.134713e+00, -6.134713e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8547, 4.276986e-02, 3.064843e+00, -2.452203e+00, -5.411421e+00, 69.000000, 7.277306e-01, 6.181962e-01, 
8548, 1.624359e-01, 2.849157e+00, -2.251102e+00, -5.247507e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
8549, 2.345271e-01, 3.376317e+00, -2.850115e+00, -4.806953e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
