t, series_0,t, series_1,t, series_2,t, series_3,t, series_4,t, series_5,t, series_6,t, series_7,t, series_8,t, series_9,t, series_10,t, series_11,t, series_12,t, series_13,t, series_14,t, series_15,t, series_16,t, series_17,t, series_18,t, series_19,t, series_20,t, series_21,t, series_22,t, series_23,t, series_24,t, series_25,t, series_26,t, series_27,t, series_28,t, series_29,t, series_30,t, series_31,t, series_32,t, series_33,t, series_34,t, series_35,t, series_36,t, series_37,t, series_38,t, series_39,t, series_40,t, series_41,t, series_42,t, series_43,t, series_44,t, series_45,t, series_46,t, series_47,t, series_48,t, series_49,t, series_50,t, series_51,t, series_52,t, series_53,t, series_54,t, series_55,t, series_56,t, series_57,t, series_58,t, series_59,t, series_60,t, series_61,t, series_62,t, series_63,t, series_64,t, series_65,t, series_66,t, series_67,t, series_68,t, series_69,t, series_70,t, series_71,t, series_72,t, series_73,t, series_74,t, series_75,t, series_76,t, series_77,t, series_78,t, series_79,t, series_80,t, series_81,t, series_82,t, series_83,t, series_84,t, series_85,t, series_86,t, series_87,t, series_88,t, series_89,t, series_90,t, series_91,t, series_92,t, series_93,t, series_94,t, series_95,t, series_96,t, series_97,t, series_98,t, series_99
0.000,5.95671e-06,0.000,8.19865e-06,0.000,6.46277e-06,0.000,4.92257e-06,0.000,5.47216e-06,0.000,1.37256e-06,0.000,4.82731e-06,0.000,5.57513e-06,0.000,3.85993e-06,0.000,2.49392e-06,0.000,7.01012e-06,0.000,5.90406e-06,0.000,7.02802e-06,0.000,6.965e-06,0.000,8.14508e-06,0.000,7.11956e-06,0.000,8.27591e-06,0.000,3.96368e-06,0.000,5.81698e-06,0.000,5.47216e-06,0.000,7.02802e-06,0.000,7.73865e-06,0.000,6.965e-06,0.000,6.55961e-06,0.000,6.5644e-06,0.000,9.06314e-06,0.000,4.46056e-06,0.000,4.87303e-06,0.000,7.04051e-06,0.000,7.81616e-06,0.000,4.13881e-06,0.000,7.51809e-06,0.000,6.965e-06,0.000,7.16479e-06,0.000,2.65068e-06,0.000,5.619e-06,0.000,6.29085e-06,0.000,6.96961e-06,0.000,6.813e-06,0.000,9.32438e-07,0.000,4.94016e-06,0.000,6.82708e-06,0.000,7.15443e-06,0.000,5.61431e-06,0.000,6.965e-06,0.000,4.94694e-06,0.000,6.34325e-06,0.000,7.19579e-06,0.000,7.02989e-06,0.000,6.61173e-06,0.000,1.90095e-06,0.000,7.00013e-06,0.000,1.75084e-06,0.000,7.2159e-06,0.000,2.0023e-06,0.000,3.79639e-06,0.000,4.11768e-06,0.000,8.22304e-06,0.000,8.54397e-06,0.000,6.91897e-06,0.000,6.72923e-06,0.000,7.19727e-06,0.000,6.95168e-06,0.000,7.52694e-06,0.000,7.19539e-06,0.000,6.01799e-06,0.000,4.03294e-06,0.000,7.51128e-06,0.000,6.84238e-06,0.000,5.47555e-06,0.000,6.75595e-06,0.000,7.16782e-06,0.000,6.97436e-06,0.000,7.37484e-06,0.000,2.9549e-06,0.000,5.18512e-06,0.000,4.89078e-06,0.000,6.78534e-06,0.000,7.07689e-06,0.000,4.87037e-06,0.000,7.52694e-06,0.000,4.3295e-06,0.000,6.9871e-06,0.000,7.17736e-06,0.000,7.00013e-06,0.000,7.16782e-06,0.000,1.08903e-05,0.000,3.00422e-07,0.000,5.72236e-06,0.000,7.23053e-06,0.000,6.56844e-06,0.000,8.47242e-06,0.000,7.23935e-06,0.000,6.98461e-06,0.000,7.05795e-06,0.000,7.97547e-06,0.000,6.84238e-06,0.000,2.9549e-06,0.000,6.92014e-06,0.000,2.18463e-06
0.000,6.08189e-06,0.000,8.37094e-06,0.000,6.59859e-06,0.000,5.02602e-06,0.000,5.58716e-06,0.000,1.4014e-06,0.000,4.92876e-06,0.000,5.69229e-06,0.000,3.94105e-06,0.000,2.54633e-06,0.000,7.15744e-06,0.000,6.02813e-06,0.000,7.17572e-06,0.000,7.11137e-06,0.000,8.31626e-06,0.000,7.26918e-06,0.000,8.44983e-06,0.000,4.04698e-06,0.000,5.93923e-06,0.000,5.58716e-06,0.000,7.17572e-06,0.000,7.90128e-06,0.000,7.11137e-06,0.000,6.69747e-06,0.000,6.70235e-06,0.000,9.25361e-06,0.000,4.5543e-06,0.000,4.97544e-06,0.000,7.18847e-06,0.000,7.98042e-06,0.000,4.22578e-06,0.000,7.67608e-06,0.000,7.11137e-06,0.000,7.31536e-06,0.000,2.70638e-06,0.000,5.73709e-06,0.000,6.42305e-06,0.000,7.11608e-06,0.000,6.95618e-06,0.000,9.52034e-07,0.000,5.04398e-06,0.000,6.97056e-06,0.000,7.30479e-06,0.000,5.7323e-06,0.000,7.11137e-06,0.000,5.0509e-06,0.000,6.47656e-06,0.000,7.34701e-06,0.000,7.17763e-06,0.000,6.75068e-06,0.000,1.9409e-06,0.000,7.14724e-06,0.000,1.78764e-06,0.000,7.36755e-06,0.000,2.04438e-06,0.000,3.87618e-06,0.000,4.20422e-06,0.000,8.39585e-06,0.000,8.72352e-06,0.000,7.06438e-06,0.000,6.87065e-06,0.000,7.34853e-06,0.000,7.09777e-06,0.000,7.68513e-06,0.000,7.3466e-06,0.000,6.14447e-06,0.000,4.11769e-06,0.000,7.66913e-06,0.000,6.98618e-06,0.000,5.59062e-06,0.000,6.89793e-06,0.000,7.31845e-06,0.000,7.12093e-06,0.000,7.52983e-06,0.000,3.017e-06,0.000,5.29409e-06,0.000,4.99356e-06,0.000,6.92794e-06,0.000,7.22561e-06,0.000,4.97272e-06,0.000,7.68513e-06,0.000,4.42048e-06,0.000,7.13394e-06,0.000,7.32819e-06,0.000,7.14724e-06,0.000,7.31845e-06,0.000,1.11192e-05,0.000,3.06735e-07,0.000,5.84261e-06,0.000,7.38248e-06,0.000,6.70648e-06,0.000,8.65047e-06,0.000,7.39149e-06,0.000,7.13139e-06,0.000,7.20628e-06,0.000,8.14308e-06,0.000,6.98618e-06,0.000,3.017e-06,0.000,7.06557e-06,0.000,2.23054e-06
0.000,6.20958e-06,0.000,8.54669e-06,0.000,6.73713e-06,0.000,5.13154e-06,0.000,5.70446e-06,0.000,1.43083e-06,0.000,5.03224e-06,0.000,5.8118e-06,0.000,4.02379e-06,0.000,2.59979e-06,0.000,7.30771e-06,0.000,6.15469e-06,0.000,7.32637e-06,0.000,7.26067e-06,0.000,8.49085e-06,0.000,7.42179e-06,0.000,8.62723e-06,0.000,4.13195e-06,0.000,6.06392e-06,0.000,5.70446e-06,0.000,7.32637e-06,0.000,8.06716e-06,0.000,7.26067e-06,0.000,6.83808e-06,0.000,6.84307e-06,0.000,9.44788e-06,0.000,4.64991e-06,0.000,5.0799e-06,0.000,7.33939e-06,0.000,8.14797e-06,0.000,4.3145e-06,0.000,7.83724e-06,0.000,7.26067e-06,0.000,7.46894e-06,0.000,2.7632e-06,0.000,5.85753e-06,0.000,6.5579e-06,0.000,7.26548e-06,0.000,7.10223e-06,0.000,9.72022e-07,0.000,5.14988e-06,0.000,7.1169e-06,0.000,7.45815e-06,0.000,5.85264e-06,0.000,7.26067e-06,0.000,5.15694e-06,0.000,6.61253e-06,0.000,7.50126e-06,0.000,7.32832e-06,0.000,6.89241e-06,0.000,1.98165e-06,0.000,7.2973e-06,0.000,1.82517e-06,0.000,7.52223e-06,0.000,2.0873e-06,0.000,3.95756e-06,0.000,4.29248e-06,0.000,8.57212e-06,0.000,8.90667e-06,0.000,7.21269e-06,0.000,7.01489e-06,0.000,7.5028e-06,0.000,7.24679e-06,0.000,7.84647e-06,0.000,7.50084e-06,0.000,6.27347e-06,0.000,4.20414e-06,0.000,7.83015e-06,0.000,7.13285e-06,0.000,5.70799e-06,0.000,7.04275e-06,0.000,7.4721e-06,0.000,7.27043e-06,0.000,7.68791e-06,0.000,3.08034e-06,0.000,5.40524e-06,0.000,5.0984e-06,0.000,7.07339e-06,0.000,7.37731e-06,0.000,5.07712e-06,0.000,7.84647e-06,0.000,4.51329e-06,0.000,7.28371e-06,0.000,7.48204e-06,0.000,7.2973e-06,0.000,7.4721e-06,0.000,1.13526e-05,0.000,3.13175e-07,0.000,5.96528e-06,0.000,7.53747e-06,0.000,6.84728e-06,0.000,8.83209e-06,0.000,7.54667e-06,0.000,7.28111e-06,0.000,7.35757e-06,0.000,8.31404e-06,0.000,7.13285e-06,0.000,3.08034e-06,0.000,7.21391e-06,0.000,2.27737e-06
0.000,6.33982e-06,0.000,8.72595e-06,0.000,6.87843e-06,0.000,5.23917e-06,0.000,5.8241e-06,0.000,1.46084e-06,0.000,5.13778e-06,0.000,5.9337e-06,0.000,4.10818e-06,0.000,2.65432e-06,0.000,7.46098e-06,0.000,6.28378e-06,0.000,7.48004e-06,0.000,7.41296e-06,0.000,8.66894e-06,0.000,7.57746e-06,0.000,8.80818e-06,0.000,4.21861e-06,0.000,6.19111e-06,0.000,5.8241e-06,0.000,7.48004e-06,0.000,8.23636e-06,0.000,7.41296e-06,0.000,6.9815e-06,0.000,6.9866e-06,0.000,9.64604e-06,0.000,4.74744e-06,0.000,5.18644e-06,0.000,7.49333e-06,0.000,8.31886e-06,0.000,4.405e-06,0.000,8.00162e-06,0.000,7.41296e-06,0.000,7.6256e-06,0.000,2.82116e-06,0.000,5.98039e-06,0.000,6.69545e-06,0.000,7.41787e-06,0.000,7.25119e-06,0.000,9.92409e-07,0.000,5.25789e-06,0.000,7.26617e-06,0.000,7.61458e-06,0.000,5.9754e-06,0.000,7.41296e-06,0.000,5.2651e-06,0.000,6.75122e-06,0.000,7.65859e-06,0.000,7.48202e-06,0.000,7.03697e-06,0.000,2.02321e-06,0.000,7.45035e-06,0.000,1.86345e-06,0.000,7.68e-06,0.000,2.13108e-06,0.000,4.04056e-06,0.000,4.38251e-06,0.000,8.75192e-06,0.000,9.09348e-06,0.000,7.36397e-06,0.000,7.16202e-06,0.000,7.66017e-06,0.000,7.39878e-06,0.000,8.01105e-06,0.000,7.65817e-06,0.000,6.40505e-06,0.000,4.29232e-06,0.000,7.99438e-06,0.000,7.28246e-06,0.000,5.82771e-06,0.000,7.19046e-06,0.000,7.62882e-06,0.000,7.42292e-06,0.000,7.84916e-06,0.000,3.14495e-06,0.000,5.51861e-06,0.000,5.20534e-06,0.000,7.22175e-06,0.000,7.53204e-06,0.000,5.18361e-06,0.000,8.01105e-06,0.000,4.60795e-06,0.000,7.43648e-06,0.000,7.63897e-06,0.000,7.45035e-06,0.000,7.62882e-06,0.000,1.15908e-05,0.000,3.19744e-07,0.000,6.09039e-06,0.000,7.69557e-06,0.000,6.9909e-06,0.000,9.01733e-06,0.000,7.70495e-06,0.000,7.43383e-06,0.000,7.51189e-06,0.000,8.48842e-06,0.000,7.28246e-06,0.000,3.14495e-06,0.000,7.36522e-06,0.000,2.32514e-06
0.000,6.47266e-06,0.000,8.90879e-06,0.000,7.02256e-06,0.000,5.34895e-06,0.000,5.94614e-06,0.000,1.49145e-06,0.000,5.24544e-06,0.000,6.05804e-06,0.000,4.19427e-06,0.000,2.70994e-06,0.000,7.61732e-06,0.000,6.41545e-06,0.000,7.63678e-06,0.000,7.56829e-06,0.000,8.85059e-06,0.000,7.73624e-06,0.000,8.99275e-06,0.000,4.30701e-06,0.000,6.32084e-06,0.000,5.94614e-06,0.000,7.63678e-06,0.000,8.40895e-06,0.000,7.56829e-06,0.000,7.12779e-06,0.000,7.13299e-06,0.000,9.84817e-06,0.000,4.84692e-06,0.000,5.29512e-06,0.000,7.65034e-06,0.000,8.49318e-06,0.000,4.4973e-06,0.000,8.16929e-06,0.000,7.56829e-06,0.000,7.78539e-06,0.000,2.88027e-06,0.000,6.1057e-06,0.000,6.83574e-06,0.000,7.5733e-06,0.000,7.40313e-06,0.000,1.0132e-06,0.000,5.36806e-06,0.000,7.41843e-06,0.000,7.77413e-06,0.000,6.10061e-06,0.000,7.56829e-06,0.000,5.37543e-06,0.000,6.89269e-06,0.000,7.81907e-06,0.000,7.6388e-06,0.000,7.18442e-06,0.000,2.06561e-06,0.000,7.60647e-06,0.000,1.9025e-06,0.000,7.84093e-06,0.000,2.17573e-06,0.000,4.12523e-06,0.000,4.47435e-06,0.000,8.9353e-06,0.000,9.28403e-06,0.000,7.51828e-06,0.000,7.3121e-06,0.000,7.82068e-06,0.000,7.55382e-06,0.000,8.17891e-06,0.000,7.81864e-06,0.000,6.53926e-06,0.000,4.38226e-06,0.000,8.16189e-06,0.000,7.43506e-06,0.000,5.94983e-06,0.000,7.34113e-06,0.000,7.78868e-06,0.000,7.57847e-06,0.000,8.01363e-06,0.000,3.21085e-06,0.000,5.63425e-06,0.000,5.31441e-06,0.000,7.37307e-06,0.000,7.68987e-06,0.000,5.29223e-06,0.000,8.17891e-06,0.000,4.70451e-06,0.000,7.59231e-06,0.000,7.79904e-06,0.000,7.60647e-06,0.000,7.78868e-06,0.000,1.18336e-05,0.000,3.26444e-07,0.000,6.21801e-06,0.000,7.85682e-06,0.000,7.13739e-06,0.000,9.20628e-06,0.000,7.8664e-06,0.000,7.5896e-06,0.000,7.6693e-06,0.000,8.66629e-06,0.000,7.43506e-06,0.000,3.21085e-06,0.000,7.51955e-06,0.000,2.37386e-06
0.000,6.60817e-06,0.000,9.09529e-06,0.000,7.16958e-06,0.000,5.46093e-06,0.000,6.07062e-06,0.000,1.52267e-06,0.000,5.35525e-06,0.000,6.18486e-06,0.000,4.28207e-06,0.000,2.76667e-06,0.000,7.77679e-06,0.000,6.54976e-06,0.000,7.79665e-06,0.000,7.72673e-06,0.000,9.03587e-06,0.000,7.89819e-06,0.000,9.18101e-06,0.000,4.39718e-06,0.000,6.45316e-06,0.000,6.07062e-06,0.000,7.79665e-06,0.000,8.58499e-06,0.000,7.72673e-06,0.000,7.27701e-06,0.000,7.28232e-06,0.000,1.00543e-05,0.000,4.94839e-06,0.000,5.40597e-06,0.000,7.8105e-06,0.000,8.67098e-06,0.000,4.59145e-06,0.000,8.34031e-06,0.000,7.72673e-06,0.000,7.94837e-06,0.000,2.94057e-06,0.000,6.23352e-06,0.000,6.97885e-06,0.000,7.73185e-06,0.000,7.55811e-06,0.000,1.03442e-06,0.000,5.48044e-06,0.000,7.57373e-06,0.000,7.93688e-06,0.000,6.22832e-06,0.000,7.72673e-06,0.000,5.48796e-06,0.000,7.03698e-06,0.000,7.98276e-06,0.000,7.79872e-06,0.000,7.33483e-06,0.000,2.10885e-06,0.000,7.76571e-06,0.000,1.94233e-06,0.000,8.00507e-06,0.000,2.22128e-06,0.000,4.21159e-06,0.000,4.56801e-06,0.000,9.12236e-06,0.000,9.47838e-06,0.000,7.67567e-06,0.000,7.46517e-06,0.000,7.9844e-06,0.000,7.71196e-06,0.000,8.35013e-06,0.000,7.98232e-06,0.000,6.67616e-06,0.000,4.474e-06,0.000,8.33276e-06,0.000,7.59071e-06,0.000,6.07438e-06,0.000,7.49482e-06,0.000,7.95173e-06,0.000,7.73712e-06,0.000,8.1814e-06,0.000,3.27807e-06,0.000,5.7522e-06,0.000,5.42567e-06,0.000,7.52743e-06,0.000,7.85086e-06,0.000,5.40302e-06,0.000,8.35013e-06,0.000,4.803e-06,0.000,7.75125e-06,0.000,7.96231e-06,0.000,7.76571e-06,0.000,7.95173e-06,0.000,1.20814e-05,0.000,3.33278e-07,0.000,6.34818e-06,0.000,8.0213e-06,0.000,7.28681e-06,0.000,9.39901e-06,0.000,8.03108e-06,0.000,7.74848e-06,0.000,7.82985e-06,0.000,8.84772e-06,0.000,7.59071e-06,0.000,3.27807e-06,0.000,7.67697e-06,0.000,2.42356e-06
0.000,6.74638e-06,0.000,9.28553e-06,0.000,7.31953e-06,0.000,5.57515e-06,0.000,6.19759e-06,0.000,1.55452e-06,0.000,5.46726e-06,0.000,6.31422e-06,0.000,4.37163e-06,0.000,2.82454e-06,0.000,7.93944e-06,0.000,6.68675e-06,0.000,7.95972e-06,0.000,7.88834e-06,0.000,9.22486e-06,0.000,8.06339e-06,0.000,9.37303e-06,0.000,4.48914e-06,0.000,6.58813e-06,0.000,6.19759e-06,0.000,7.95972e-06,0.000,8.76455e-06,0.000,7.88834e-06,0.000,7.42921e-06,0.000,7.43463e-06,0.000,1.02646e-05,0.000,5.05189e-06,0.000,5.51904e-06,0.000,7.97386e-06,0.000,8.85234e-06,0.000,4.68748e-06,0.000,8.51475e-06,0.000,7.88834e-06,0.000,8.11461e-06,0.000,3.00207e-06,0.000,6.3639e-06,0.000,7.12481e-06,0.000,7.89356e-06,0.000,7.71619e-06,0.000,1.05605e-06,0.000,5.59507e-06,0.000,7.73214e-06,0.000,8.10289e-06,0.000,6.35859e-06,0.000,7.88834e-06,0.000,5.60274e-06,0.000,7.18416e-06,0.000,8.14972e-06,0.000,7.96183e-06,0.000,7.48824e-06,0.000,2.15296e-06,0.000,7.92813e-06,0.000,1.98295e-06,0.000,8.1725e-06,0.000,2.26774e-06,0.000,4.29968e-06,0.000,4.66356e-06,0.000,9.31316e-06,0.000,9.67663e-06,0.000,7.83621e-06,0.000,7.62131e-06,0.000,8.1514e-06,0.000,7.87325e-06,0.000,8.52478e-06,0.000,8.14927e-06,0.000,6.81579e-06,0.000,4.56758e-06,0.000,8.50704e-06,0.000,7.74947e-06,0.000,6.20143e-06,0.000,7.65157e-06,0.000,8.11804e-06,0.000,7.89894e-06,0.000,8.35251e-06,0.000,3.34663e-06,0.000,5.87251e-06,0.000,5.53915e-06,0.000,7.68487e-06,0.000,8.01506e-06,0.000,5.51603e-06,0.000,8.52478e-06,0.000,4.90345e-06,0.000,7.91337e-06,0.000,8.12884e-06,0.000,7.92813e-06,0.000,8.11804e-06,0.000,1.2334e-05,0.000,3.40248e-07,0.000,6.48096e-06,0.000,8.18907e-06,0.000,7.43921e-06,0.000,9.5956e-06,0.000,8.19906e-06,0.000,7.91055e-06,0.000,7.99361e-06,0.000,9.03277e-06,0.000,7.74947e-06,0.000,3.34663e-06,0.000,7.83754e-06,0.000,2.47425e-06
0.000,6.88735e-06,0.000,9.47956e-06,0.000,7.47249e-06,0.000,5.69165e-06,0.000,6.3271e-06,0.000,1.587e-06,0.000,5.58151e-06,0.000,6.44616e-06,0.000,4.46298e-06,0.000,2.88356e-06,0.000,8.10535e-06,0.000,6.82648e-06,0.000,8.12605e-06,0.000,8.05318e-06,0.000,9.41763e-06,0.000,8.23188e-06,0.000,9.5689e-06,0.000,4.58295e-06,0.000,6.7258e-06,0.000,6.3271e-06,0.000,8.12605e-06,0.000,8.94769e-06,0.000,8.05318e-06,0.000,7.58445e-06,0.000,7.58999e-06,0.000,1.04791e-05,0.000,5.15745e-06,0.000,5.63437e-06,0.000,8.14049e-06,0.000,9.03732e-06,0.000,4.78543e-06,0.000,8.69268e-06,0.000,8.05318e-06,0.000,8.28418e-06,0.000,3.06481e-06,0.000,6.49688e-06,0.000,7.2737e-06,0.000,8.05851e-06,0.000,7.87744e-06,0.000,1.07812e-06,0.000,5.71199e-06,0.000,7.89371e-06,0.000,8.27221e-06,0.000,6.49146e-06,0.000,8.05318e-06,0.000,5.71982e-06,0.000,7.33429e-06,0.000,8.32002e-06,0.000,8.12821e-06,0.000,7.64472e-06,0.000,2.19795e-06,0.000,8.0938e-06,0.000,2.02439e-06,0.000,8.34328e-06,0.000,2.31513e-06,0.000,4.38952e-06,0.000,4.76101e-06,0.000,9.50777e-06,0.000,9.87884e-06,0.000,7.99996e-06,0.000,7.78057e-06,0.000,8.32174e-06,0.000,8.03778e-06,0.000,8.70292e-06,0.000,8.31956e-06,0.000,6.95822e-06,0.000,4.66302e-06,0.000,8.68481e-06,0.000,7.91141e-06,0.000,6.33102e-06,0.000,7.81147e-06,0.000,8.28768e-06,0.000,8.064e-06,0.000,8.52705e-06,0.000,3.41657e-06,0.000,5.99522e-06,0.000,5.6549e-06,0.000,7.84545e-06,0.000,8.18255e-06,0.000,5.63129e-06,0.000,8.70292e-06,0.000,5.00592e-06,0.000,8.07873e-06,0.000,8.29871e-06,0.000,8.0938e-06,0.000,8.28768e-06,0.000,1.25918e-05,0.000,3.47359e-07,0.000,6.61639e-06,0.000,8.36019e-06,0.000,7.59467e-06,0.000,9.79611e-06,0.000,8.37039e-06,0.000,8.07585e-06,0.000,8.16065e-06,0.000,9.22152e-06,0.000,7.91141e-06,0.000,3.41657e-06,0.000,8.00131e-06,0.000,2.52595e-06
0.000,7.03115e-06,0.000,9.67748e-06,0.000,7.6285e-06,0.000,5.81048e-06,0.000,6.4592e-06,0.000,1.62014e-06,0.000,5.69804e-06,0.000,6.58075e-06,0.000,4.55616e-06,0.000,2.94376e-06,0.000,8.27458e-06,0.000,6.969e-06,0.000,8.29571e-06,0.000,8.22131e-06,0.000,9.61425e-06,0.000,8.40375e-06,0.000,9.76868e-06,0.000,4.67864e-06,0.000,6.86622e-06,0.000,6.4592e-06,0.000,8.29571e-06,0.000,9.13451e-06,0.000,8.22131e-06,0.000,7.7428e-06,0.000,7.74846e-06,0.000,1.06979e-05,0.000,5.26513e-06,0.000,5.75201e-06,0.000,8.31045e-06,0.000,9.226e-06,0.000,4.88535e-06,0.000,8.87416e-06,0.000,8.22131e-06,0.000,8.45714e-06,0.000,3.12879e-06,0.000,6.63253e-06,0.000,7.42556e-06,0.000,8.22676e-06,0.000,8.0419e-06,0.000,1.10063e-06,0.000,5.83124e-06,0.000,8.05852e-06,0.000,8.44492e-06,0.000,6.62699e-06,0.000,8.22131e-06,0.000,5.83924e-06,0.000,7.48741e-06,0.000,8.49373e-06,0.000,8.29791e-06,0.000,7.80432e-06,0.000,2.24384e-06,0.000,8.26278e-06,0.000,2.06665e-06,0.000,8.51747e-06,0.000,2.36346e-06,0.000,4.48117e-06,0.000,4.86041e-06,0.000,9.70628e-06,0.000,1.00851e-05,0.000,8.16699e-06,0.000,7.94301e-06,0.000,8.49548e-06,0.000,8.20559e-06,0.000,8.88462e-06,0.000,8.49326e-06,0.000,7.10349e-06,0.000,4.76038e-06,0.000,8.86613e-06,0.000,8.07658e-06,0.000,6.4632e-06,0.000,7.97455e-06,0.000,8.46071e-06,0.000,8.23237e-06,0.000,8.70508e-06,0.000,3.4879e-06,0.000,6.12039e-06,0.000,5.77296e-06,0.000,8.00925e-06,0.000,8.35338e-06,0.000,5.74887e-06,0.000,8.88462e-06,0.000,5.11043e-06,0.000,8.2474e-06,0.000,8.47197e-06,0.000,8.26278e-06,0.000,8.46071e-06,0.000,1.28547e-05,0.000,3.54611e-07,0.000,6.75453e-06,0.000,8.53474e-06,0.000,7.75323e-06,0.000,1.00006e-05,0.000,8.54515e-06,0.000,8.24446e-06,0.000,8.33103e-06,0.000,9.41405e-06,0.000,8.07658e-06,0.000,3.4879e-06,0.000,8.16837e-06,0.000,2.57869e-06
0.000,7.17782e-06,0.000,9.87935e-06,0.000,7.78763e-06,0.000,5.93169e-06,0.000,6.59394e-06,0.000,1.65393e-06,0.000,5.8169e-06,0.000,6.71802e-06,0.000,4.65121e-06,0.000,3.00517e-06,0.000,8.44719e-06,0.000,7.11438e-06,0.000,8.46876e-06,0.000,8.39281e-06,0.000,9.81481e-06,0.000,8.57905e-06,0.000,9.97246e-06,0.000,4.77623e-06,0.000,7.00946e-06,0.000,6.59394e-06,0.000,8.46876e-06,0.000,9.32506e-06,0.000,8.39281e-06,0.000,7.90432e-06,0.000,7.91009e-06,0.000,1.09211e-05,0.000,5.37497e-06,0.000,5.87199e-06,0.000,8.4838e-06,0.000,9.41846e-06,0.000,4.98726e-06,0.000,9.05928e-06,0.000,8.39281e-06,0.000,8.63356e-06,0.000,3.19406e-06,0.000,6.77089e-06,0.000,7.58046e-06,0.000,8.39837e-06,0.000,8.20966e-06,0.000,1.12359e-06,0.000,5.95288e-06,0.000,8.22662e-06,0.000,8.62108e-06,0.000,6.76523e-06,0.000,8.39281e-06,0.000,5.96105e-06,0.000,7.6436e-06,0.000,8.67091e-06,0.000,8.47101e-06,0.000,7.96713e-06,0.000,2.29064e-06,0.000,8.43515e-06,0.000,2.10976e-06,0.000,8.69515e-06,0.000,2.41277e-06,0.000,4.57465e-06,0.000,4.9618e-06,0.000,9.90875e-06,0.000,1.02955e-05,0.000,8.33735e-06,0.000,8.10871e-06,0.000,8.6727e-06,0.000,8.37676e-06,0.000,9.06995e-06,0.000,8.67043e-06,0.000,7.25167e-06,0.000,4.85968e-06,0.000,9.05108e-06,0.000,8.24506e-06,0.000,6.59803e-06,0.000,8.14091e-06,0.000,8.63721e-06,0.000,8.40409e-06,0.000,8.88667e-06,0.000,3.56066e-06,0.000,6.24807e-06,0.000,5.89339e-06,0.000,8.17633e-06,0.000,8.52764e-06,0.000,5.86879e-06,0.000,9.06995e-06,0.000,5.21704e-06,0.000,8.41945e-06,0.000,8.6487e-06,0.000,8.43515e-06,0.000,8.63721e-06,0.000,1.31228e-05,0.000,3.62008e-07,0.000,6.89543e-06,0.000,8.71277e-06,0.000,7.91496e-06,0.000,1.02093e-05,0.000,8.7234e-06,0.000,8.41644e-06,0.000,8.50482e-06,0.000,9.61043e-06,0.000,8.24506e-06,0.000,3.56066e-06,0.000,8.33876e-06,0.000,2.63248e-06
0.000,7.32743e-06,0.000,1.00853e-05,0.000,7.94995e-06,0.000,6.05533e-06,0.000,6.73137e-06,0.000,1.6884e-06,0.000,5.93814e-06,0.000,6.85805e-06,0.000,4.74815e-06,0.000,3.06781e-06,0.000,8.62325e-06,0.000,7.26266e-06,0.000,8.64527e-06,0.000,8.56774e-06,0.000,1.00194e-05,0.000,8.75787e-06,0.000,1.01803e-05,0.000,4.87578e-06,0.000,7.15555e-06,0.000,6.73137e-06,0.000,8.64527e-06,0.000,9.51941e-06,0.000,8.56774e-06,0.000,8.06907e-06,0.000,8.07496e-06,0.000,1.11487e-05,0.000,5.48699e-06,0.000,5.99438e-06,0.000,8.66063e-06,0.000,9.61477e-06,0.000,5.0912e-06,0.000,9.2481e-06,0.000,8.56774e-06,0.000,8.8135e-06,0.000,3.26064e-06,0.000,6.91201e-06,0.000,7.73846e-06,0.000,8.57341e-06,0.000,8.38077e-06,0.000,1.14701e-06,0.000,6.07696e-06,0.000,8.39809e-06,0.000,8.80077e-06,0.000,6.90624e-06,0.000,8.56774e-06,0.000,6.08529e-06,0.000,7.80292e-06,0.000,8.85163e-06,0.000,8.64756e-06,0.000,8.13318e-06,0.000,2.33839e-06,0.000,8.61096e-06,0.000,2.15374e-06,0.000,8.87638e-06,0.000,2.46306e-06,0.000,4.67e-06,0.000,5.06522e-06,0.000,1.01153e-05,0.000,1.05101e-05,0.000,8.51113e-06,0.000,8.27772e-06,0.000,8.85346e-06,0.000,8.55136e-06,0.000,9.259e-06,0.000,8.85115e-06,0.000,7.40282e-06,0.000,4.96097e-06,0.000,9.23973e-06,0.000,8.41691e-06,0.000,6.73555e-06,0.000,8.31059e-06,0.000,8.81723e-06,0.000,8.57926e-06,0.000,9.07189e-06,0.000,3.63487e-06,0.000,6.37829e-06,0.000,6.01622e-06,0.000,8.34674e-06,0.000,8.70538e-06,0.000,5.99111e-06,0.000,9.259e-06,0.000,5.32578e-06,0.000,8.59493e-06,0.000,8.82896e-06,0.000,8.61096e-06,0.000,8.81723e-06,0.000,1.33963e-05,0.000,3.69553e-07,0.000,7.03915e-06,0.000,8.89437e-06,0.000,8.07993e-06,0.000,1.0422e-05,0.000,8.90522e-06,0.000,8.59186e-06,0.000,8.68208e-06,0.000,9.81074e-06,0.000,8.41691e-06,0.000,3.63487e-06,0.000,8.51256e-06,0.000,2.68735e-06
